Area,MajorAxisLength,MinorAxisLength,Eccentricity,ConvexArea,Extent,Perimeter,Class
-1.2042740090793833,-1.562375837953575,-0.8189339862322267,-2.915907976059056,-1.1802223890937786,0.8155446879239125,-1.392462254302825,1
-0.820337836244859,-1.0833009876483564,-0.39684673723683467,-1.5713844192458155,-0.8212234122221655,0.07073657527972046,-0.8764654918744752,1
-0.8625384913506182,-0.5593077437216979,-1.2504694837368608,0.7737969760533563,-0.852489798367533,-1.6484420979610648,-0.720646406224147,1
-0.26516192308757286,-0.21551452218741174,-0.17009896493976773,0.15439643217676643,-0.29367063625605966,0.4123894899135369,-0.23840545078239106,1
-0.9728502341802624,-1.2388103130607884,-0.6465479290225933,-1.6361269505466804,-0.9891882056121929,1.2513434370969998,-1.1773694919841802,1
0.1908873448851213,-0.29176209480702875,1.0565373031562593,-1.640885757182324,0.16693182463582143,1.0018253906545171,0.12968488538562437,1
-0.41918790075017376,-0.576239482833665,-0.013834871403282855,-0.7147211685653144,-0.43981767667651744,0.29896700574133644,-0.47134829553093194,1
-0.275756981177955,-0.4801199613759915,0.1666153321034585,-0.750631980062735,-0.2928116696037144,0.6130254080745209,-0.25811583050074316,1
0.11749155506288593,-0.5391341926817711,1.3255596181296423,-3.2066126810385827,0.06346315588474669,0.9262780989807312,-0.1105383369633172,1
-0.2692152382892203,0.04828763954230094,-0.524563083401,0.7846099067816282,-0.2711411680602611,-1.2685062884212845,-0.09033821296863291,1
-0.775366560621518,-0.8683368202673953,-0.4490040382766163,-0.7762152808439435,-0.7596723161055395,-1.0180763711100516,-0.635178720388126,1
-0.4642361380545587,-0.47841998022454424,-0.30734612981584314,-0.11763404817567662,-0.48752713873820847,0.5177909761076848,-0.5238751965715691,1
-1.187829863229662,-1.4694863892456127,-0.9732189108609807,-1.8692319482058046,-1.1797806348154298,2.335606872235982,-1.372305988004529,1
-1.0775694281873804,-0.8702311928634577,-1.457578706030289,0.5904717906607057,-1.0647281872098704,0.6208043333328763,-1.080067537739477,1
-0.9025329115997845,-1.025545723280855,-0.7295074183808872,-0.7342645141387237,-0.9083226307699749,-0.4550538676535348,-0.9622474912012766,1
-1.0996574306469906,-0.9770855780193501,-1.42456603894849,0.3887296361870955,-1.099135937112386,-0.8108392182087625,-1.1699794701428106,1
0.6886498439836297,0.6656769586871498,0.6898533631422368,0.4545192580470895,0.6657705725092429,-0.32940603746482977,0.6395561895517897,1
-0.5663642887998642,-0.23916121439767185,-0.8889886093795439,0.797632086811672,-0.5844431190271064,-1.5443325270747794,-0.49614616803028666,1
-1.080570933748094,-0.8421736695540167,-1.5355146793411247,0.7123473090960195,-1.0405544114224394,-1.2215403633265773,-0.967810109026482,1
0.606608691990792,0.4085604840273934,0.8835361776987724,-0.004349748308821749,0.5416376202931765,-0.17618476593114601,0.4834629932990376,1
-1.0318798435409626,-1.0702543086244245,-1.028612418221075,-0.3545421451255088,-1.0303449792117072,-0.5938142321426725,-1.112255432080201,1
-0.7869877744591526,-1.0285825298707758,-0.31717086306173375,-1.5332541998325584,-0.766764926463476,-0.11007759922760682,-0.7817036292122407,1
-0.8927074703198418,-0.8411489472512106,-0.9528894176126952,0.029053381057740447,-0.8768844512941384,-0.14619709083645072,-0.8389086845342593,1
-0.48085986116004925,-0.8833364237766702,0.428347700760864,-2.644994057005977,-0.46539034101205345,0.5149092328684614,-0.46180559175852054,1
-1.6012423599040146,-1.7702791991786795,-2.199099133091655,-0.15470299706688,-1.5963794612028808,-0.399784788391257,-1.9985683087682546,1
-0.5395046621155298,-0.7102830223645544,-0.16036221010170776,-0.8248738900888132,-0.5421083340186615,-0.1321413786434545,-0.5940255819440979,1
-1.025261138971184,-1.020332583071358,-1.1156041208368648,-0.1073096836387392,-1.0067111253200363,0.061054676999448276,-1.0885722760307073,1
-0.23686567835708508,0.11116900312246943,-0.5150108140100605,0.8351981763405407,-0.23236495918296082,-1.0725446604918407,-0.031345956518805965,1
-0.5922747214179899,-0.7618586993148351,-0.1752581925100596,-0.9392340835644888,-0.6021869158741243,-0.691766892241688,-0.6137067231981913,1
-0.701432039031975,-0.4965662414044712,-0.9283119453377003,0.5393788030464401,-0.7110548035827978,-0.6329672864074773,-0.6409058045747861,1
-0.7294460909319684,-0.7327781110186301,-0.6518303563871931,-0.1596169635155896,-0.7294366899429864,-0.037838354026457355,-0.6739087211067197,1
-0.8657708819544636,-0.8507524892510092,-0.9180962100672084,-0.035664689807081186,-0.8748474732328625,-0.4669792987443606,-0.9274208254612105,1
0.03670744386043253,0.10852733879004595,0.0892415179008423,0.3358819446294672,0.00036591979389916644,-0.8293139551749324,0.050390170316206996,1
-0.9255188003382406,-0.9468155860819807,-0.9151390767407993,-0.24038163433086385,-0.9392945140631097,0.9802245734437828,-0.9597476025071634,1
-0.4158272406779218,-0.376131888793494,-0.3550150088718935,0.10944280352602215,-0.4206749912813945,0.3560880273895849,-0.35136094782956073,1
0.19350404204061517,0.1775984328720348,0.5151609746389422,0.028463461365781602,0.19805095935507255,-0.4594406871738801,0.32651457196671896,1
-0.7017655396498321,-0.4063933872017202,-0.9271078691052164,0.6490185090206555,-0.6587069215984424,-0.43345250776276883,-0.40827361850899246,1
-0.48224517141884016,-0.44504458071267977,-0.25295352470979765,-0.1237258267167278,-0.44889818128702447,-0.03845401516421718,-0.28891124298114973,1
-0.4947129637479581,-0.497490684877005,-0.3492037182883757,-0.100935590898334,-0.501319688984438,0.24983865043094242,-0.4269314135140337,1
-0.8997622910822027,-1.0429593679906632,-0.6957966264703824,-0.8438879242336724,-0.901868109925209,-0.06789047705302168,-0.9920122478165666,1
-0.9552003553275193,-1.0311675152017667,-0.9241232464043759,-0.4249709412620649,-0.9680085421557941,0.39962473866007403,-1.0676777385098803,1
-0.3073112704059695,-0.34254919715787624,-0.11985042406122014,-0.10202706031017841,-0.33742885171696246,0.8582218875920185,-0.309078473703543,1
-1.1587126939013723,-1.1856481241969783,-1.302131982041539,-0.19773494163272734,-1.1567603285325767,0.47926359449154404,-1.2854860231965461,1
-0.27757840762932817,-0.05071770718632866,-0.4106130832936176,0.5906529396870688,-0.30788039887628554,1.1086891001205008,-0.2710136480468333,1
-1.0249532922470084,-0.9293510215870989,-1.2585219949871091,0.26257776219845935,-1.0307376496813507,1.3797003072835812,-1.116560795942285,1
-0.9385253244346662,-0.8819675919610651,-1.040394111105824,0.06709517510844556,-0.9395399331066369,-0.13168335669792847,-0.9837962393598905,1
-0.8700294283055615,-0.8609388710172116,-0.7587635205362385,-0.27889750442329,-0.8363166833990894,0.09237756952579759,-0.7630312149750704,1
-0.7479168943825135,-0.7294173181128251,-0.6966170163665971,-0.09370799732701011,-0.7069563055558933,-0.7339437783481172,-0.6370134340203556,1
0.2855502125691648,-0.37434486233378045,1.4493387489021397,-2.7088959934578054,0.23464293874498063,0.765603061092332,0.0390821942641799,1
-0.2621091097394967,-0.2942329590109615,-0.0509038424743866,-0.09939551398755339,-0.27526420799151835,0.08152776768112568,-0.23782068149721808,1
2.3882203003705897,3.5614764853039236,1.3751179443300419,1.575617813204174,3.195599156996502,-4.590680032162982,3.9751532883374634,1
-0.42426737169907364,-0.3468360348035873,-0.37631919999895014,0.17751664016365803,-0.4462721975212832,-0.727547845077181,-0.4814246012760641,1
-1.2402920758079463,-1.4087445896332713,-1.3154821965341845,-0.8069967787838308,-1.2446203461153205,-0.036149458919921315,-1.498780619963285,1
-1.3485515071430856,-1.4087718551552522,-1.6205206339335763,-0.2257712319846704,-1.3195713220085326,0.13706032745464186,-1.516736691826119,1
-0.9939633886799827,-1.1134676301506532,-0.8811034582605841,-0.7182264000098337,-0.9902925913080655,-0.01685325409279673,-1.0903192742701606,1
-0.8698755049434737,-0.964536619803211,-0.7364212382387976,-0.5588784795038183,-0.8784551331727126,0.8689771134065908,-1.0097526860054933,1
-0.8038680365014562,-0.910476363970721,-0.5879193202012724,-0.6600558716350385,-0.7973441392869673,-0.2577128032265222,-0.8479543344142745,1
-0.06793478846564158,-0.07459489825636594,0.11453885590923707,0.06694991911323532,-0.1013357318437796,0.057130370569706566,-0.09218389102495962,1
-0.5325781108215755,-0.6007949861113987,-0.32548682716040284,-0.3299660094453182,-0.5536675709687935,1.0747979649944674,-0.6465013156722824,1
-0.9122813911986833,-0.8577930126868142,-0.9553134884550373,0.000453736288130558,-0.8690801257099728,0.2793166928379262,-0.8455750543852278,1
-1.252836829818108,-1.392834699683085,-1.3762814251263336,-0.6333092156768136,-1.252596465029955,0.7125081264491516,-1.4497330961694257,1
-0.20890293424445433,-0.6109865735055643,0.5654576469421994,-1.7983391127825366,-0.2492007055689279,1.4904793034629393,-0.4394856791050855,1
-0.7317036335759239,-0.8768373279011128,-0.41459204114223774,-0.8572068310660137,-0.7511317333907923,0.4943593997452629,-0.8966473418289979,1
-1.0165901229069003,-1.0791132035227742,-1.0412484073660158,-0.356102960232067,-1.0138037356779728,-0.409168306220417,-1.116027193969565,1
-0.3309385064864584,-0.7591028302134932,0.5129475475832035,-2.268545697416838,-0.37519884251580116,0.6031926260327342,-0.561165202925425,1
-0.15964745837633415,-0.05735620645031214,-0.1797529494195281,0.3770517498766052,-0.19739274548033237,1.1765738246196573,-0.18701884984784023,1
-0.7692096261380029,-0.47200547213866834,-1.0946716687564326,0.7285366503138835,-0.766151378854658,0.28579167026223107,-0.6836560941289421,1
-0.7695174728621786,-1.0430079087252888,-0.262636661857288,-1.7072674035725233,-0.7910368698683179,0.20282377185488726,-0.9285026486387802,1
-0.8337035148528228,-0.6706468303985627,-1.0080097185404453,0.38205750942906075,-0.8292731568498583,0.832401564728193,-0.7040901258376954,1
-0.7271628943943316,-0.7223793591192199,-0.6480770119648569,-0.14401264547123532,-0.726467119516307,0.18921492859713993,-0.7294179455017378,1
-1.117409925074459,-0.958342934852187,-1.5179841084018764,0.5302806729596126,-1.1120940626106233,-0.40926879559153473,-1.1833743415812974,1
-0.9968879325596524,-1.3931072643627322,-0.30675786641016145,-3.5607320524158395,-0.9750520687050253,0.21962731631136784,-1.0731160928619865,1
-0.4858880243215865,-0.7523778607868213,0.1501228423268123,-1.4881453449001716,-0.47758766747535614,-0.021724088060804572,-0.47835821733694,1
-0.12770836074309996,-0.29510950932657415,0.305732166745934,-0.5354782283272597,-0.15228472528002987,0.8594333552636715,-0.1830899312130869,1
-0.5748557276083787,-0.8570402557740363,-0.024922712782058834,-1.5081585457607125,-0.5988983006908596,1.2223734741900572,-0.6961738116396703,1
-0.15987834341946597,-0.3208896225704865,0.2267058656480018,-0.48583014570073774,-0.15270193765402615,-0.023149652360944305,0.0783275229153323,1
-1.1143314578327015,-0.9349429568129265,-1.556793692891294,0.6091109974262221,-1.0959209476421796,0.6267332436550254,-1.0304133158122508,1
-0.9326762366753268,-0.8850549035759052,-1.0473696469511542,0.07046977364452041,-0.9427549225768435,0.09913859546535672,-1.052978100603852,1
-0.9558417026695522,-1.2421990570069166,-0.5469936283272685,-1.8924653078655975,-0.9673213688339178,2.543983278938697,-1.1631157406580959,1
0.16056444255380978,0.1482370562629395,0.4427384743428295,0.05778341501768027,0.19385429371075713,0.18312444933081293,0.34188669455069653,1
-0.09428133727634963,-0.1543096674382027,0.1432104255598785,-0.08608900354467522,-0.12133738389124779,0.2681002264238529,-0.07650841937429922,1
-0.20700454611203722,-0.1718713582412707,-0.08541332340753678,0.13040893112939403,-0.19339241507083874,0.9269763971879242,-0.041542870929004626,1
0.060847757814547695,-0.3511458584397931,0.8061089039285368,-1.3989093980622087,0.01489472717071042,1.1796950581701584,-0.10685794527476136,1
-0.6750085285402231,-0.6424378592727689,-0.6069725110574425,-0.04510267372406824,-0.6353430286546513,-0.16213410627636285,-0.5581061286023655,1
-0.21221228652934368,-0.5467241137986232,0.45507442419146615,-1.3848733174487564,-0.2351872781835238,0.6663030013306385,-0.3312558488437173,1
-0.4746516188891716,-0.6550475570008719,-0.0007077904086467452,-0.9339525237331467,-0.4747162646660877,0.030791526293536344,-0.41988859843573545,1
-0.9116913516440132,-0.9527186388491807,-0.8132450067520127,-0.40796546563120917,-0.9097706031267855,-0.2847918443508425,-0.8870827092083917,1
-0.9395514801819186,-1.227025106781804,-0.5575863987623954,-1.7978463258366129,-0.9519826786134669,0.7098778499080803,-1.1326602253246958,1
-0.8213639919921115,-0.8383716658335557,-0.5511670613905776,-0.5364166427642856,-0.7771461520046774,-0.2042638166463702,-0.6888641955750117,1
0.21189788381011632,-0.17006802161874043,0.9756450051477661,-1.1754752348206312,0.2067142515915833,0.5955108592128977,0.21196923342548624,1
-0.8591008695973223,-0.6822820892409622,-1.1222849014945628,0.4900273364412548,-0.8645153315003666,-0.8161279906524754,-0.859901901871959,1
-0.43260488714550027,-0.9047013755149692,0.4726580543870723,-2.8770610038323365,-0.46276435724631226,1.1340396492091798,-0.631757820069866,1
-0.8218001081846937,-1.1843452987436935,-0.22032128142747454,-2.4683130261788717,-0.8234567255182632,0.7608318744057386,-0.9714393334025848,1
-1.034522194590138,-1.1305565711216092,-0.9846063511936719,-0.5843633624798523,-1.037781176230582,0.4005870974847428,-1.1137210101011652,1
0.01007870221923005,0.36523675352060003,-0.3152387147149575,0.9074329458489083,-0.02181996174096126,-0.7681934752693058,0.10004439224343314,1
-0.3354535917743694,-0.6520564369748693,0.32530823216452626,-1.4838679258496317,-0.3656520417225924,1.2569405079372076,-0.4284591232715478,1
-0.4365299328787411,-0.588762646589825,-0.10176728947472669,-0.6156112593409078,-0.4719921132829356,0.8729658303419915,-0.5925819327713279,1
-0.9981962811373992,-0.9729276324808209,-1.1407395869813872,0.026341363445516755,-0.9992994702055142,-0.6679147014296196,-1.0625719716887165,1
-0.9172069387854953,-1.0108307719935148,-0.8177637623216997,-0.5456869929320712,-0.923661320990426,-0.08339774604829416,-0.9957730452818334,1
-0.8859348423879753,-0.8172849922900416,-1.0044021254474191,0.13911432055559017,-0.8810074912253957,-0.10883308421342211,-0.8913917278785083,1
-0.7844223850910214,-0.6596399857891458,-0.9385927391946591,0.32100093763142834,-0.782373577631807,-0.9267870732582569,-0.7763200969806198,1
0.23657692953153903,0.21593086552768018,0.3716024783713697,0.21410518742030502,0.20553624018265268,-0.5296406343868941,0.1709001555662014,1
-0.751893247903117,-0.536259941892204,-0.9753636304930905,0.5350343615148878,-0.7286513490036992,-1.298777991015948,-0.6120693691997078,1
-0.8734157422714948,-0.6156587457539027,-1.2226958242585177,0.6807583619704322,-0.8341569958160499,0.20186785033816423,-0.7340266584305049,1
0.5852133446605773,0.26053665847372337,1.049034321193882,-0.3894896829384005,0.5144942740790663,0.9897312235004964,0.3178526769300989,1
-0.9909875370129504,-1.289106714484123,-0.6005116614076494,-1.9766814148910452,-0.994292921717559,0.52593402095323,-1.1723843338280828,1
-0.8749549758923735,-0.71316947193146,-1.1355876911118776,0.4604223101440887,-0.8613494258388655,0.5957003293958704,-0.8303783625868024,1
-0.37657678334551353,-0.1896098679376431,-0.46574477107524476,0.4793290972412337,-0.38398484427407553,-0.8045759421355645,-0.2527505723092835,1
-0.9584070920376834,-1.0569144027944157,-0.913367945593349,-0.5078909553638056,-0.9726224201741058,0.4438351591184542,-1.1486134623858133,1
-1.0534034603395839,-1.0983361734398742,-1.1017006341460391,-0.3066500847357775,-1.057979163512872,0.1076922993889604,-1.1626479252299577,1
-0.4742668104839519,-0.3236246200096041,-0.5157059865432014,0.355323704062237,-0.46669106194274773,-0.7079845481096556,-0.3637215085948987,1
-0.32042041007712024,-0.3300696858300761,-0.1683801404635004,-0.02529637846317252,-0.3452577192054807,0.09738772255674528,-0.33674902531630796,1
-0.8562276335050153,-0.7917107492582522,-0.9575907111152083,0.12568148658362505,-0.8592388220645315,0.4469416654557218,-0.8882230093144785,1
-1.238958073336518,-1.247715709384482,-1.4821679154315157,-0.0583053824070987,-1.2207165312757695,0.4390946057839129,-1.371925887969167,1
-0.5447893642138802,-0.7646727684922703,-0.09882950319165952,-1.076614051008401,-0.567116534554085,1.1304478746462467,-0.6302776228167724,1
-1.091319915200564,-1.2101475995001323,-1.0241761648011407,-0.7431931493562169,-1.056383939729945,-0.7970652130907746,-1.0455478758741266,1
-0.7651050031489929,-0.815870840382588,-0.6380634699102052,-0.3540692433619675,-0.7822754100143962,1.455640480586159,-0.8775619342841742,1
-0.32555118881338274,-0.5363411995286319,0.15985107854119457,-0.8773182392479043,-0.3370116393429662,0.7748617812276422,-0.4189895156597821,1
-0.2260910430109338,-0.5888480199231662,0.49243703958644736,-1.5844326438796374,-0.2658155748157205,0.17570292565513385,-0.34545843285734884,1
-0.2963314039103677,-0.5751833534433481,0.30080706522093353,-1.2064565373006044,-0.3127396959381244,0.4637048831720238,-0.3503266371564111,1
-0.11736984158953097,-0.061098020798056464,-0.01359180640748808,0.21421642258259227,-0.11880956774291745,-0.8610627953857112,-0.04558508861276083,1
-1.0734134974110079,-1.5503628162526504,-0.38269871240476616,-4.794738529126991,-1.0801650450477323,0.8004050565794746,-1.3000577428214428,1
-0.7705949363967938,-0.7432272118689712,-0.788179819252827,-0.0011418197275934714,-0.7694399940379227,0.7124967675947268,-0.7864621892703335,1
-1.234853450347508,-1.5364384849100357,-1.0452882305406224,-2.0149885847322686,-1.2105561828737428,-0.68243442376158,-1.3685159520750034,1
-1.1994254231736152,-0.9837689584709857,-1.744552451183075,0.7492300795052595,-1.1834373785639853,-1.091387259666099,-1.1661528861329618,1
-1.0270056037415134,-1.029613742609507,-1.1488389606696416,-0.07883480038667644,-1.0295105544637146,-0.30125353781447745,-1.126158321835182,1
-0.8828820290398991,-1.1130752911889166,-0.5198328654081775,-1.4202292825062655,-0.8841979387912494,0.30388342483188574,-0.9474747571346014,1
-0.3715999279713389,-0.3325607698070933,-0.3062310627926923,0.12361811365044109,-0.381211609082218,0.18826392862689809,-0.3312266103794585,1
0.10330495185712005,0.27962182195833357,0.06931379104702079,0.5447294126503671,0.10734408086741311,0.20327026652804653,0.31743968362244546,1
-0.41949574747434953,-0.2842833690766877,-0.2940156626778026,0.18307075439174653,-0.42511707596923715,0.9791738513397085,-0.23538657934768697,1
-0.7140537547231809,-0.6719659944701418,-0.6966455005145171,0.013449893870588677,-0.7203561853324794,1.0538251221442467,-0.6844564970880224,1
-0.9266475716602184,-0.9113520787300147,-0.9121754323516975,-0.1675338140660163,-0.9001010928118132,0.5414569153907534,-0.8687099892298725,1
-1.1934480659458695,-1.4038431766022135,-1.097908313417578,-1.262753759635888,-1.1947266545662372,0.6152063268374437,-1.3427459006390496,1
0.12649607174502664,0.0522168073463497,0.34207902033278337,0.020894097453684278,0.08606624979360337,0.08634652307933655,0.06410666486153867,1
-1.1076614454755602,-1.152624743096319,-1.195486657703058,-0.2888605236237591,-1.0863496049446182,-0.45516532290388373,-1.160107833647489,1
-0.09092067720409767,-0.16842699849385542,0.16985138830704752,-0.13869326502003082,-0.12781644664036632,-0.23812787391020404,-0.03254838836144213,1
-0.7369883356742744,-0.6936475987714961,-0.7567646042739026,0.04941299398129385,-0.7250436890638492,-1.0106886807272935,-0.649216838040303,1
-0.745582390057514,-0.7367770240623963,-0.6426254230682851,-0.17998408738825505,-0.748162162964113,0.2865254298024354,-0.7955553516547691,1
-0.49196799712405764,-0.16419179115788868,-0.7524677432388656,0.7597448322006538,-0.4970739395314172,0.7248395383419124,-0.25077332116379353,1
-0.9200288670904397,-0.7045212639816596,-1.2543913271760287,0.5994001932381802,-0.9152434477974424,0.17753931745127172,-0.9270334158097836,1
-0.27303766844773586,-0.31604170842558477,-0.0255553286741268,-0.16636312518942545,-0.2071358815083629,-0.5166293566948644,-0.1407014676541308,1
-0.06924313704338853,-0.4194161506895315,0.6859388393945138,-1.398138672764864,-0.07681836939541062,1.449087806352006,-0.09670854336898352,1
-0.9054831093731355,-1.14885156305085,-0.5651631320703158,-1.4581890321777364,-0.9227287286250225,1.0602034276707522,-1.1078769720574706,1
-1.227875591266191,-1.5442030554055404,-0.9211159180486967,-2.4421884828596827,-1.2170843294315667,0.15089580512088152,-1.4189559577291804,1
-1.003352713767343,-1.0723062754201627,-1.0049316211581323,-0.39757908591266805,-1.003471593945477,0.7601216746640893,-1.1603453961695902,1
0.0013820322612650762,0.08876503235921239,0.023500122514550668,0.37082611470116483,-0.00689848389450646,0.17250974021786514,0.037938239350061284,1
-0.5152873864803708,-0.4915541788147145,-0.42542934971860746,0.0009518850325348703,-0.4929018157914545,0.7014896259674929,-0.5150122870931707,1
-0.611489487785293,-0.844330343024915,-0.13209444242830298,-1.2605592663580343,-0.6327661286976155,1.0758520741704565,-0.7765064921902682,1
-1.1375738855079707,-0.8383503940700598,-1.7048976374835725,0.8883654931249689,-1.1170760691942259,-0.40371306199914875,-1.0908163281625574,1
-0.16054534465518008,-0.4275331819495866,0.3867400346160614,-0.9472195629198519,-0.2056388253428469,0.22852079407321924,-0.3963954924039222,1
-1.1349571883524767,-1.1589811959703542,-1.326880105006404,-0.09709283202382202,-1.129224311848823,-0.0603321980097224,-1.2736883028681871,1
-1.3252577716804537,-1.2949165358945214,-1.7592595667375321,0.25907993092209247,-1.3199885343825288,2.110043208869196,-1.5304349123312895,1
-0.7712362837388267,-0.9868525544901832,-0.4044045218111196,-1.2100874940570245,-0.790496947972558,0.24707178694019066,-0.946879023425332,1
-0.4817834013325765,-0.5010575471832817,-0.3368281936682766,-0.122526899773343,-0.5040192984632375,0.40298724026678123,-0.5487169267673117,1
-0.2263219280540656,-0.08422909542921721,-0.2571543510728355,0.41532145359703915,-0.239138524784312,1.0091719496336056,-0.2320205011499115,1
-0.24535711716559955,-0.2500621132251887,-0.09320771395538822,0.020042457742899717,-0.2824549859668658,1.094430500448611,-0.38836953396492735,1
-0.019705468344773883,-0.39630761624637106,0.6998595314634238,-1.3543000766362308,-0.06994663617664854,0.5312320376705642,-0.2606486124671473,1
-1.2887266270782645,-1.7116582708717516,-0.9274436642035345,-3.728799165655709,-1.2838383092709698,1.7751897007522488,-1.578163050425478,1
-0.20667104549418014,0.09488903501748608,-0.45576641638061277,0.7751965827064137,-0.23236495918296082,0.7286977500865908,-0.1642603602305261,1
-1.1197444293994583,-1.0625359110228312,-1.3689786388265943,0.16458577687922946,-1.1265001604656708,-1.2332302151449637,-1.2616128171293708,1
-0.012881532625544732,-0.3278401680591812,0.5942807804416912,-1.0078192075684262,-0.038802959553044684,0.7249066248215149,-0.15988555501582746,1
-0.47439507995235847,-0.4925974868563174,-0.34614026829517686,-0.0958869037237431,-0.502301365158547,0.12439922808695351,-0.6018395615172181,1
-0.032301530142298376,-0.696745977842839,1.2255807052760723,-3.8688567089112733,-0.09016916536329123,1.6164172241974686,-0.3502937438841209,1
-0.7202363431003772,-0.8095710794442935,-0.45393091117895573,-0.6161178052821065,-0.7037413160856867,-0.29560801874674325,-0.7290195714262137,1
